task,dataset_id,model,feature_set,feature,importance
pain_high_4_plus,rheumapain,extra_trees,base_reverse,acc_x__reverse__q10,0.01210378861498869
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__base__last,0.011838669098972639
pain_high_4_plus,rheumapain,extra_trees,base_reverse,acc_z__base__last,0.01136214054023817
pain_high_4_plus,rheumapain,logistic,quality_only,bvp__quality__valid_count,0.07837538314193429
pain_high_4_plus,rheumapain,logistic,quality_only,eda__quality__valid_count,0.07837538314193429
pain_high_4_plus,rheumapain,logistic,quality_only,temperature__quality__valid_count,0.07837538314193429
pain_high_4_plus,rheumapain,logistic,quality_only,acc_x__quality__valid_count,0.07837538314193429
pain_high_4_plus,rheumapain,logistic,quality_only,acc_y__quality__valid_count,0.07837538314193429
pain_high_4_plus,rheumapain,logistic,quality_only,acc_z__quality__valid_count,0.07837538314193429
pain_high_4_plus,rheumapain,logistic,quality_only,acc_mag__quality__valid_count,0.07837538314193429
pain_high_4_plus,rheumapain,logistic,quality_only,bvp__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,eda__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,temperature__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,ibi__quality__valid_count,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,ibi__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,ecg__quality__valid_count,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,ecg__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,acc_x__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,acc_y__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,acc_z__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,logistic,quality_only,acc_mag__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,bvp__quality__valid_count,0.17040930210705274
pain_high_4_plus,rheumapain,extra_trees,quality_only,temperature__quality__valid_count,0.1575413278016177
pain_high_4_plus,rheumapain,extra_trees,quality_only,eda__quality__valid_count,0.1570908653622083
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_y__quality__valid_count,0.15009352042538168
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_mag__quality__valid_count,0.13675909415412818
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_z__quality__valid_count,0.11419760341518163
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_x__quality__valid_count,0.11390828673442974
pain_high_4_plus,rheumapain,extra_trees,quality_only,bvp__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,eda__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,temperature__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,ibi__quality__valid_count,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,ibi__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,ecg__quality__valid_count,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,ecg__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_x__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_y__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_z__quality__valid_frac,0.0
pain_high_4_plus,rheumapain,extra_trees,quality_only,acc_mag__quality__valid_frac,0.0
pain_high_4_plus,silver_pain,logistic,base,bvp__base__std,0.39914258926842516
pain_high_4_plus,silver_pain,logistic,base,hr__base__max,0.34462754314678223
pain_high_4_plus,silver_pain,logistic,base,hr__base__last,0.340168492659549
pain_high_4_plus,silver_pain,logistic,base,hr__base__mean,0.2504975237371906
pain_high_4_plus,silver_pain,logistic,base,eda__base__std,0.2309522740524462
pain_high_4_plus,silver_pain,logistic,base,bvp__base__max,0.22582611033250335
pain_high_4_plus,silver_pain,logistic,base,bvp__base__last,0.2156769169476882
pain_high_4_plus,silver_pain,logistic,base,bvp__base__mean,0.15997051930255232
pain_high_4_plus,silver_pain,logistic,base,eda__base__mean,0.11708357954448487
pain_high_4_plus,silver_pain,logistic,base,bvp__base__min,0.10908405337822155
pain_high_4_plus,silver_pain,logistic,base,eda__base__min,0.09885024325014521
pain_high_4_plus,silver_pain,logistic,base,temperature__base__std,0.09286614914652601
pain_high_4_plus,silver_pain,logistic,base,hr__base__min,0.06786261266973877
pain_high_4_plus,silver_pain,logistic,base,eda__base__max,0.06486549117502578
pain_high_4_plus,silver_pain,logistic,base,eda__base__last,0.037895671849345114
pain_high_4_plus,silver_pain,logistic,base,temperature__base__last,0.03754504770491498
pain_high_4_plus,silver_pain,logistic,base,temperature__base__min,0.02749384502968958
pain_high_4_plus,silver_pain,logistic,base,temperature__base__max,0.025140249866024016
pain_high_4_plus,silver_pain,logistic,base,hr__base__std,0.02096568700998771
pain_high_4_plus,silver_pain,logistic,base,temperature__base__mean,0.020941931601459157
pain_high_4_plus,silver_pain,extra_trees,base,hr__base__std,0.09429332764006289
pain_high_4_plus,silver_pain,extra_trees,base,bvp__base__max,0.07215872099549861
pain_high_4_plus,silver_pain,extra_trees,base,bvp__base__min,0.06961817351092522
pain_high_4_plus,silver_pain,extra_trees,base,bvp__base__std,0.06503444708381415
pain_high_4_plus,silver_pain,extra_trees,base,hr__base__min,0.06490146366584673
pain_high_4_plus,silver_pain,extra_trees,base,temperature__base__min,0.057013241383249966
pain_high_4_plus,silver_pain,extra_trees,base,hr__base__max,0.0569730899101628
pain_high_4_plus,silver_pain,extra_trees,base,temperature__base__last,0.05640311730953097
pain_high_4_plus,silver_pain,extra_trees,base,hr__base__mean,0.055171945397382495
pain_high_4_plus,silver_pain,extra_trees,base,temperature__base__mean,0.054841799148424554
pain_high_4_plus,silver_pain,extra_trees,base,temperature__base__max,0.05160952972803847
pain_high_4_plus,silver_pain,extra_trees,base,eda__base__mean,0.041297153726394184
pain_high_4_plus,silver_pain,extra_trees,base,temperature__base__std,0.04116543417751796
pain_high_4_plus,silver_pain,extra_trees,base,eda__base__max,0.041047056856292716
pain_high_4_plus,silver_pain,extra_trees,base,eda__base__min,0.03980732562759628
pain_high_4_plus,silver_pain,extra_trees,base,hr__base__last,0.038205885445990795
pain_high_4_plus,silver_pain,extra_trees,base,eda__base__last,0.03526112685856844
pain_high_4_plus,silver_pain,extra_trees,base,eda__base__std,0.02802425966333443
pain_high_4_plus,silver_pain,extra_trees,base,bvp__base__mean,0.020020299368467453
pain_high_4_plus,silver_pain,extra_trees,base,bvp__base__last,0.017152602502900953
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__base__max,0.3140834275597634
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__base__last,0.3043798140737465
pain_high_4_plus,silver_pain,logistic,base_distribution,bvp__shape__q75,0.29671333986793147
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__shape__mad,0.29248245714601706
pain_high_4_plus,silver_pain,logistic,base_distribution,eda__shape__skew,0.29020677978239695
pain_high_4_plus,silver_pain,logistic,base_distribution,bvp__shape__q25,0.2845425172383829
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__shape__rms_z,0.2803738918431012
pain_high_4_plus,silver_pain,logistic,base_distribution,bvp__shape__q90,0.278409121390097
pain_high_4_plus,silver_pain,logistic,base_distribution,eda__shape__mad,0.27772901277274037
pain_high_4_plus,silver_pain,logistic,base_distribution,eda__base__std,0.27256505203677495
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__shape__iqr,0.26683274850170285
pain_high_4_plus,silver_pain,logistic,base_distribution,eda__shape__iqr,0.25341462142617555
pain_high_4_plus,silver_pain,logistic,base_distribution,bvp__shape__median,0.25097798722027387
pain_high_4_plus,silver_pain,logistic,base_distribution,bvp__base__std,0.24892014970595633
pain_high_4_plus,silver_pain,logistic,base_distribution,bvp__base__min,0.24332936102793198
pain_high_4_plus,silver_pain,logistic,base_distribution,bvp__shape__q10,0.22936947176256756
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__shape__q90,0.21465420886456738
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__shape__q75,0.20738018082925253
pain_high_4_plus,silver_pain,logistic,base_distribution,hr__shape__kurtosis,0.20333695584525585
pain_high_4_plus,silver_pain,logistic,base_distribution,temperature__shape__iqr,0.20203816400717986
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__base__std,0.03418289395697772
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__base__max,0.02636309813379239
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__base__std,0.026349923681103993
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__shape__q25,0.023583174963878635
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__shape__q10,0.023267699919084693
pain_high_4_plus,silver_pain,extra_trees,base_distribution,temperature__base__mean,0.023230051359902686
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__shape__iqr,0.02313502360893896
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__shape__q25,0.02306713450279327
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__base__min,0.022922018375780805
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__shape__median,0.022176985994649033
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__shape__q10,0.021584436898718008
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__base__mean,0.021508439018569754
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__shape__q90,0.021483352789768477
pain_high_4_plus,silver_pain,extra_trees,base_distribution,temperature__shape__median,0.02136442545768425
pain_high_4_plus,silver_pain,extra_trees,base_distribution,temperature__base__max,0.021343361973292195
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__shape__q75,0.02087242513942425
pain_high_4_plus,silver_pain,extra_trees,base_distribution,temperature__base__min,0.020805799597294304
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__base__min,0.020749294412109546
pain_high_4_plus,silver_pain,extra_trees,base_distribution,hr__base__max,0.02054549394433345
pain_high_4_plus,silver_pain,extra_trees,base_distribution,bvp__shape__mad,0.02028436981236424
pain_high_4_plus,silver_pain,logistic,base_temporal,hr__shape__spectral_entropy,0.5358284159374516
pain_high_4_plus,silver_pain,logistic,base_temporal,temperature__shape__second_diff_energy,0.45672054300741943
pain_high_4_plus,silver_pain,logistic,base_temporal,hr__shape__autocorr_2s,0.4323559109190027
pain_high_4_plus,silver_pain,logistic,base_temporal,eda__shape__wavelet_energy_3,0.42509103450536384
pain_high_4_plus,silver_pain,logistic,base_temporal,temperature__shape__wavelet_energy_2,0.39727149820691465
pain_high_4_plus,silver_pain,logistic,base_temporal,bvp__shape__autocorr_1s,0.37299094272243855
pain_high_4_plus,silver_pain,logistic,base_temporal,hr__shape__second_diff_energy,0.3631187342847595
pain_high_4_plus,silver_pain,logistic,base_temporal,temperature__shape__mean_abs_diff_z,0.3546875934335986
pain_high_4_plus,silver_pain,logistic,base_temporal,hr__base__max,0.3205653929570178
pain_high_4_plus,silver_pain,logistic,base_temporal,hr__shape__autocorr_025s,0.3057233451250566
pain_high_4_plus,silver_pain,logistic,base_temporal,eda__shape__median_crossings,0.2986209058390302
pain_high_4_plus,silver_pain,logistic,base_temporal,temperature__shape__median_crossings,0.2956200017109015
pain_high_4_plus,silver_pain,logistic,base_temporal,eda__shape__autocorr_05s,0.2925385408151899
pain_high_4_plus,silver_pain,logistic,base_temporal,bvp__base__std,0.2882883487301995
pain_high_4_plus,silver_pain,logistic,base_temporal,temperature__shape__late_minus_early_z,0.2881376429433429
pain_high_4_plus,silver_pain,logistic,base_temporal,bvp__shape__median_crossings,0.28754048079192895
pain_high_4_plus,silver_pain,logistic,base_temporal,bvp__base__last,0.27496710545321046
pain_high_4_plus,silver_pain,logistic,base_temporal,eda__shape__wavelet_energy_1,0.26989337261660495
pain_high_4_plus,silver_pain,logistic,base_temporal,hr__shape__autocorr_05s,0.26445647545589246
pain_high_4_plus,silver_pain,logistic,base_temporal,hr__base__std,0.2636641679171635
pain_high_4_plus,silver_pain,extra_trees,base_temporal,bvp__shape__autocorr_1s,0.024813308009874253
pain_high_4_plus,silver_pain,extra_trees,base_temporal,temperature__shape__late_minus_early_z,0.015540626925893603
pain_high_4_plus,silver_pain,extra_trees,base_temporal,temperature__shape__max_time_fraction,0.015353415553633284
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__median_crossings,0.014889226461028176
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__base__std,0.01478702938484192
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__mid_band_power,0.01327967397368208
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__autocorr_2s,0.013247066525369815
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__std_diff_z,0.013025217977528852
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__autocorr_05s,0.012861163411483748
pain_high_4_plus,silver_pain,extra_trees,base_temporal,bvp__shape__high_band_power,0.012704217797778033
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__autocorr_1s,0.012476993817353945
pain_high_4_plus,silver_pain,extra_trees,base_temporal,temperature__shape__min_time_fraction,0.01214471159696146
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__second_diff_energy,0.01201730735307577
pain_high_4_plus,silver_pain,extra_trees,base_temporal,bvp__shape__autocorr_05s,0.011868638469768648
pain_high_4_plus,silver_pain,extra_trees,base_temporal,temperature__shape__median_crossings,0.011855539478234605
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__autocorr_025s,0.011814211740601235
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__low_band_power,0.011776721056171375
pain_high_4_plus,silver_pain,extra_trees,base_temporal,bvp__base__max,0.011703217550951469
pain_high_4_plus,silver_pain,extra_trees,base_temporal,bvp__shape__spectral_entropy,0.011698644895561789
pain_high_4_plus,silver_pain,extra_trees,base_temporal,hr__shape__max_abs_diff_z,0.011615373955771337
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr__shape__spectral_entropy,0.5978611077540922
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,bvp_x_eda__coupling__lag_at_max_correlation_s,0.5692780198356291
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,eda_x_temperature__coupling__correlation,0.4744842568304325
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr__shape__second_diff_energy,0.4611940465548325
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,eda__shape__wavelet_energy_3,0.44915328618118766
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr__shape__autocorr_2s,0.4390247008991139
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,temperature__shape__mean_abs_diff_z,0.40621405210766104
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,temperature__shape__wavelet_energy_2,0.3911762020819446
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,bvp__shape__autocorr_1s,0.3661979967519974
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr__base__max,0.361061832680103
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,temperature__shape__second_diff_energy,0.35542262708045236
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,eda__shape__median_crossings,0.34233055515486155
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr__base__std,0.34065663265893215
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,temperature__shape__spectral_entropy,0.3113336792744295
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,bvp__shape__median_crossings,0.3095692815138333
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,eda__shape__min_time_fraction,0.30767351305320306
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr_x_eda__coupling__max_abs_lagged_correlation,0.29630475171777615
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,temperature__shape__last_minus_first_z,0.287650186503321
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr__shape__mid_band_power,0.28547961774157105
pain_high_4_plus,silver_pain,logistic,base_temporal_coupling,hr__shape__last_minus_first_z,0.2852477834850776
pain_high_4_plus,silver_pain,extra_trees,base_temporal_coupling,bvp__shape__autocorr_1s,0.023586303416249323
pain_high_4_plus,silver_pain,extra_trees,base_temporal_coupling,bvp_x_eda__coupling__lag_at_max_correlation_s,0.016431417644467892
pain_high_4_plus,silver_pain,extra_trees,base_temporal_coupling,hr__base__std,0.015325790393744838
pain_high_4_plus,silver_pain,extra_trees,base_temporal_coupling,hr__shape__mid_band_power,0.014444454761841577
